timestamp,visitorid,event,itemid,transactionid,datetime
1439674357038,1108279,view,381150,,2015-08-15 21:32:37.038
1439703344072,759966,view,215715,,2015-08-16 05:35:44.072
1439678474183,816485,view,384458,,2015-08-15 22:41:14.183
1439699202770,54486,view,460355,,2015-08-16 04:26:42.770
1439661503650,257622,view,50397,,2015-08-15 17:58:23.650
1439671742372,548608,view,427185,,2015-08-15 20:49:02.372
1439691874449,941222,view,463122,,2015-08-16 02:24:34.449
1439683903117,195817,view,394743,,2015-08-16 00:11:43.117
1439620907970,656510,view,124919,,2015-08-15 06:41:47.970
1439653631018,255930,view,323862,,2015-08-15 15:47:11.018
1439691094490,1318953,view,153401,,2015-08-16 02:11:34.490
1439678910465,795170,view,46387,,2015-08-15 22:48:30.465
1439661520956,257622,view,50397,,2015-08-15 17:58:40.956
1439661507167,257622,view,50397,,2015-08-15 17:58:27.167
1439621424360,932625,view,39854,,2015-08-15 06:50:24.360
1439625927011,1124977,view,302312,,2015-08-15 08:05:27.011
1439675915077,74590,view,170403,,2015-08-15 21:58:35.077
1439676837723,574068,view,187946,,2015-08-15 22:13:57.723
1439654278282,798823,view,381347,,2015-08-15 15:57:58.282
1439741266206,581442,view,180018,,2015-08-16 16:07:46.206
1439768410475,1232810,view,8300,,2015-08-16 23:40:10.475
1439764037966,976567,view,453487,,2015-08-16 22:27:17.966
1439764257433,976567,view,50781,,2015-08-16 22:30:57.433
1439764300384,976567,view,404235,,2015-08-16 22:31:40.384
1439781917180,1377847,view,396007,,2015-08-17 03:25:17.180
1439733636023,915835,view,98691,,2015-08-16 14:00:36.023
1439734549028,1198539,view,151945,,2015-08-16 14:15:49.028
1439773212535,387390,view,96680,,2015-08-17 01:00:12.535
1439758360921,1403642,view,326013,,2015-08-16 20:52:40.921
1439744983034,1272821,view,229305,,2015-08-16 17:09:43.034
1439748417624,295552,view,385959,,2015-08-16 18:06:57.624
1439729463324,1318953,view,153401,,2015-08-16 12:51:03.324
1439759983307,1071980,view,171316,,2015-08-16 21:19:43.307
1439786040365,1318953,view,153401,,2015-08-17 04:34:00.365
1439764156461,976567,view,45089,,2015-08-16 22:29:16.461
1439765369564,1406202,view,229204,,2015-08-16 22:49:29.564
1439745007434,1272821,view,63910,,2015-08-16 17:10:07.434
1439711646462,645674,view,58804,,2015-08-16 07:54:06.462
1439779736320,1015381,view,394847,,2015-08-17 02:48:56.320
1439762199497,213888,view,191898,,2015-08-16 21:56:39.497
1439775344486,1318953,view,153401,,2015-08-17 01:35:44.486
1439783174925,775981,view,288764,,2015-08-17 03:46:14.925
1439785557939,32455,view,282117,,2015-08-17 04:25:57.939
1439768721316,661421,view,293959,,2015-08-16 23:45:21.316
1439726212566,548452,view,340960,,2015-08-16 11:56:52.566
1439766400157,780022,view,59541,,2015-08-16 23:06:40.157
1439744159604,1272821,view,63910,,2015-08-16 16:55:59.604
1439739975421,1198939,view,278351,,2015-08-16 15:46:15.421
1439775751028,1370724,view,297720,,2015-08-17 01:42:31.028
1439754953623,886995,view,10795,,2015-08-16 19:55:53.623
1439751988290,1113076,view,58638,,2015-08-16 19:06:28.290
1439782210302,310629,view,364899,,2015-08-17 03:30:10.302
1439784522354,310629,view,349209,,2015-08-17 04:08:42.354
1439781830445,1318953,view,153401,,2015-08-17 03:23:50.445
1439782318298,310629,view,364899,,2015-08-17 03:31:58.298
1439710782802,1075438,view,9096,,2015-08-16 07:39:42.802
1439747000881,864686,view,257338,,2015-08-16 17:43:20.881
1439747368146,1272821,view,265223,,2015-08-16 17:49:28.146
1439764355746,976567,view,320870,,2015-08-16 22:32:35.746
1439764223801,976567,view,381265,,2015-08-16 22:30:23.801
1439747697310,1272821,view,362858,,2015-08-16 17:54:57.310
1439758557183,1403642,view,326013,,2015-08-16 20:55:57.183
1439757112706,137675,view,180751,,2015-08-16 20:31:52.706
1439730308021,1167003,view,234536,,2015-08-16 13:05:08.021
1439739918581,1198939,view,420639,,2015-08-16 15:45:18.581
1439834169622,580765,view,393892,,2015-08-17 17:56:09.622
1439872368390,346037,view,259873,,2015-08-18 04:32:48.390
1439823805490,821685,view,63935,,2015-08-17 15:03:25.490
1439824017872,821685,view,365320,,2015-08-17 15:06:57.872
1439831140190,705839,view,241263,,2015-08-17 17:05:40.190
1439836015302,1138972,view,373878,,2015-08-17 18:26:55.302
1439837488055,426669,view,152433,,2015-08-17 18:51:28.055
1439837526460,426669,view,386724,,2015-08-17 18:52:06.460
1439865834688,1016646,view,277139,,2015-08-18 02:43:54.688
1439853021621,155193,view,395048,,2015-08-17 23:10:21.621
1439827263107,127914,view,132972,,2015-08-17 16:01:03.107
1439827544765,131838,view,190173,,2015-08-17 16:05:44.765
1439873472677,314652,view,438251,,2015-08-18 04:51:12.677
1439851632785,305761,view,391145,,2015-08-17 22:47:12.785
1439832248780,170207,view,238294,,2015-08-17 17:24:08.780
1439819801355,915835,addtocart,390591,,2015-08-17 13:56:41.355
1439847154862,1353515,view,116631,,2015-08-17 21:32:34.862
1439841070607,455884,view,29863,,2015-08-17 19:51:10.607
1439862705987,1182438,view,458945,,2015-08-18 01:51:45.987
1439860119102,981295,view,398931,,2015-08-18 01:08:39.102
1439837214114,689243,view,446722,,2015-08-17 18:46:54.114
1439844504087,419185,view,187946,,2015-08-17 20:48:24.087
1439874582001,925632,view,363884,,2015-08-18 05:09:42.001
1439873029336,1221823,view,143946,,2015-08-18 04:43:49.336
1439874031509,1205205,view,33794,,2015-08-18 05:00:31.509
1439815447285,1318953,view,153401,,2015-08-17 12:44:07.285
1439851031725,922006,view,260282,,2015-08-17 22:37:11.725
1439831006973,1261041,view,240262,,2015-08-17 17:03:26.973
1439827093842,1115414,view,357976,,2015-08-17 15:58:13.842
1439847806970,1070870,view,399748,,2015-08-17 21:43:26.970
1439845614066,665732,view,136546,,2015-08-17 21:06:54.066
1439863685299,661951,view,42873,,2015-08-18 02:08:05.299
1439860012118,426391,view,25901,,2015-08-18 01:06:52.118
1439875075174,994581,view,218385,,2015-08-18 05:17:55.174
1439875058708,994581,view,176488,,2015-08-18 05:17:38.708
1439841674100,916725,view,316036,,2015-08-17 20:01:14.100
1439849362459,943082,view,5411,,2015-08-17 22:09:22.459
1439822240058,746280,view,318482,,2015-08-17 14:37:20.058
1439824809628,426669,view,375738,,2015-08-17 15:20:09.628
1439847898956,1070870,view,167653,,2015-08-17 21:44:58.956
1439837379595,426669,view,386724,,2015-08-17 18:49:39.595
1439853501954,1026027,view,331501,,2015-08-17 23:18:21.954
1439867611824,1318953,view,153401,,2015-08-18 03:13:31.824
1439867063923,1079699,view,415824,,2015-08-18 03:04:23.923
1439849760613,249681,view,205605,,2015-08-17 22:16:00.613
1439834734148,62488,view,89775,,2015-08-17 18:05:34.148
1439859479758,131618,view,372902,,2015-08-18 00:57:59.758
1439852386882,1003876,view,456262,,2015-08-17 22:59:46.882
1439871802451,594784,view,214436,,2015-08-18 04:23:22.451
1439834982464,76613,view,408835,,2015-08-17 18:09:42.464
1439819791581,915835,view,390591,,2015-08-17 13:56:31.581
1439867398945,1004212,view,339087,,2015-08-18 03:09:58.945
1439854721892,666079,view,414369,,2015-08-17 23:38:41.892
1439836874576,770267,view,73950,,2015-08-17 18:41:14.576
1439863065231,149852,view,348157,,2015-08-18 01:57:45.231
1439947237713,155193,view,337095,,2015-08-19 01:20:37.713
1439947851732,226489,view,200537,,2015-08-19 01:30:51.732
1439905365060,606869,view,303039,,2015-08-18 13:42:45.060
1439957698672,715217,view,153031,,2015-08-19 04:14:58.672
1439942724868,849244,view,430043,,2015-08-19 00:05:24.868
1439915350459,665732,view,125890,,2015-08-18 16:29:10.459
1439915695708,1266079,view,324573,,2015-08-18 16:34:55.708
1439936989796,155193,view,337095,,2015-08-18 22:29:49.796
1439924835301,1207875,view,289314,,2015-08-18 19:07:15.301
1439921650272,231729,view,45166,,2015-08-18 18:14:10.272
1439934354442,665732,view,50247,,2015-08-18 21:45:54.442
1439912642994,1141992,view,414906,,2015-08-18 15:44:02.994
1439954787459,1037163,view,404235,,2015-08-19 03:26:27.459
1439928628619,679100,view,405910,,2015-08-18 20:10:28.619
1439915794896,1266079,view,324573,,2015-08-18 16:36:34.896
1439927114526,1305948,view,186051,,2015-08-18 19:45:14.526
1439905338444,606869,addtocart,303039,,2015-08-18 13:42:18.444
1439940788693,854419,view,93558,,2015-08-18 23:33:08.693
1439947538254,226489,view,289486,,2015-08-19 01:25:38.254
1439912619600,1141992,view,307607,,2015-08-18 15:43:39.600
1439947548074,916980,view,376007,,2015-08-19 01:25:48.074
1439949580311,1250244,view,66752,,2015-08-19 01:59:40.311
1439950562634,457490,view,322827,,2015-08-19 02:16:02.634
1439882341547,623240,view,330865,,2015-08-18 07:19:01.547
1439920695355,17752,view,266900,,2015-08-18 17:58:15.355
1439936972829,155193,view,29917,,2015-08-18 22:29:32.829
1439906404777,1300831,view,165773,,2015-08-18 14:00:04.777
1439909354834,809539,view,355775,,2015-08-18 14:49:14.834
1439924332350,126939,view,181666,,2015-08-18 18:58:52.350
1439942558859,774008,view,242188,,2015-08-19 00:02:38.859
1439955951956,873255,view,142108,,2015-08-19 03:45:51.956
1439885127749,638201,view,165857,,2015-08-18 08:05:27.749
1439923139176,603623,view,164808,,2015-08-18 18:38:59.176
1439923292620,231729,view,346605,,2015-08-18 18:41:32.620
1439927195725,1151836,view,29043,,2015-08-18 19:46:35.725
1439940295777,1190802,view,84642,,2015-08-18 23:24:55.777
1439912719674,1141992,view,307607,,2015-08-18 15:45:19.674
1439910968148,1133557,view,142455,,2015-08-18 15:16:08.148
1439950654050,1377847,view,298747,,2015-08-19 02:17:34.050
1439950320257,457490,view,310764,,2015-08-19 02:12:00.257
1439906596695,1300831,view,427179,,2015-08-18 14:03:16.695
1439908723884,1143708,view,158524,,2015-08-18 14:38:43.884
1439942598367,774008,view,57788,,2015-08-19 00:03:18.367
1439924830602,925664,view,212045,,2015-08-18 19:07:10.602
1439947529072,916980,view,376007,,2015-08-19 01:25:29.072
1439919215998,1274975,view,321850,,2015-08-18 17:33:35.998
1439905192224,606869,view,303039,,2015-08-18 13:39:52.224
1439905653664,1312967,view,9509,,2015-08-18 13:47:33.664
1439923680595,82274,view,88488,,2015-08-18 18:48:00.595
1439921690636,231729,view,438338,,2015-08-18 18:14:50.636
1440004509169,449769,view,447661,,2015-08-19 17:15:09.169
1440001089017,449769,view,233010,,2015-08-19 16:18:09.017
1440002875445,449769,view,447661,,2015-08-19 16:47:55.445
1440001229753,449769,view,447661,,2015-08-19 16:20:29.753
1440001412067,829064,view,78012,,2015-08-19 16:23:32.067
1440001428057,754558,view,405290,,2015-08-19 16:23:48.057
1440001994363,449769,view,447661,,2015-08-19 16:33:14.363
1440001516681,449769,view,346534,,2015-08-19 16:25:16.681
1440001015476,723000,view,366222,,2015-08-19 16:16:55.476
1440018280130,1053246,view,424724,,2015-08-19 21:04:40.130
1440019051047,167966,view,396227,,2015-08-19 21:17:31.047
1439966401357,33681,view,306505,,2015-08-19 06:40:01.357
1440015483855,1222648,view,351367,,2015-08-19 20:18:03.855
1440012714908,461907,view,41477,,2015-08-19 19:31:54.908
1439996370807,17752,addtocart,266900,,2015-08-19 14:59:30.807
1439998146576,587925,view,287480,,2015-08-19 15:29:06.576
1440000559618,449769,view,233010,,2015-08-19 16:09:19.618
1439997830121,587925,view,398728,,2015-08-19 15:23:50.121
1440006537808,525334,view,408444,,2015-08-19 17:48:57.808
1440039281071,187870,view,114441,,2015-08-20 02:54:41.071
1440015478652,1222648,view,185063,,2015-08-19 20:17:58.652
1440017620182,449769,view,447661,,2015-08-19 20:53:40.182
1440016647582,231390,view,132619,,2015-08-19 20:37:27.582
1440010973224,1315353,view,242897,,2015-08-19 19:02:53.224
1439997828911,587925,view,29185,,2015-08-19 15:23:48.911
1439998374553,277337,view,49809,,2015-08-19 15:32:54.553
1439998403493,277337,view,167803,,2015-08-19 15:33:23.493
1439999205909,754558,view,192929,,2015-08-19 15:46:45.909
1440003365471,1144948,view,160615,,2015-08-19 16:56:05.471
1440001504775,754558,view,239203,,2015-08-19 16:25:04.775
1440003489901,537072,view,95808,,2015-08-19 16:58:09.901
1440011415267,287401,view,194910,,2015-08-19 19:10:15.267
1440036652637,277337,view,163751,,2015-08-20 02:10:52.637
1440035643442,688840,view,144381,,2015-08-20 01:54:03.442
1440035794229,1006005,view,377625,,2015-08-20 01:56:34.229
1439965507367,959794,view,453517,,2015-08-19 06:25:07.367
1439964314798,1182101,view,263188,,2015-08-19 06:05:14.798
1440020778745,449769,view,447661,,2015-08-19 21:46:18.745
1440020948107,745331,view,349506,,2015-08-19 21:49:08.107
1440018330053,1053246,view,314869,,2015-08-19 21:05:30.053
1440019109095,167966,view,396227,,2015-08-19 21:18:29.095
1439994738919,163750,view,319886,,2015-08-19 14:32:18.919
1439990720032,1133871,view,187129,,2015-08-19 13:25:20.032
1440009597650,592473,view,41464,,2015-08-19 18:39:57.650
1440000012118,449769,view,233010,,2015-08-19 16:00:12.118
1440017852471,449769,view,447661,,2015-08-19 20:57:32.471
1440015065431,449769,view,447661,,2015-08-19 20:11:05.431
1440003880688,723000,view,144504,,2015-08-19 17:04:40.688
1440000832796,754558,view,192929,,2015-08-19 16:13:52.796
1440000751537,449769,view,447661,,2015-08-19 16:12:31.537
1440001094065,449769,view,447661,,2015-08-19 16:18:14.065
1440036601432,277337,view,356455,,2015-08-20 02:10:01.432
1440035919268,688840,addtocart,80858,,2015-08-20 01:58:39.268
1440006612396,1044388,view,388107,,2015-08-19 17:50:12.396
1440004379336,1048507,view,255528,,2015-08-19 17:12:59.336
1440037675630,611975,view,220341,,2015-08-20 02:27:55.630
1440002856401,723000,view,189360,,2015-08-19 16:47:36.401
1440019422768,454436,view,314375,,2015-08-19 21:23:42.768
1440020985326,745331,view,349506,,2015-08-19 21:49:45.326
1440048977837,65338,view,444593,,2015-08-20 05:36:17.837
1440014215827,1113076,view,58638,,2015-08-19 19:56:55.827
1440014505142,1113076,view,58638,,2015-08-19 20:01:45.142
1440046180315,345109,view,287008,,2015-08-20 04:49:40.315
1440042989981,1288952,view,306723,,2015-08-20 03:56:29.981
1440003538065,537072,view,190814,,2015-08-19 16:58:58.065
1440003508260,723000,view,79422,,2015-08-19 16:58:28.260
1440001369815,754558,view,114318,,2015-08-19 16:22:49.815
1439995248346,195759,view,334886,,2015-08-19 14:40:48.346
1439992538593,1047289,view,134118,,2015-08-19 13:55:38.593
1440039661632,398819,view,341273,,2015-08-20 03:01:01.632
1439981668121,606240,view,107756,,2015-08-19 10:54:28.121
1440006081775,779150,view,106519,,2015-08-19 17:41:21.775
1440020982568,979347,view,69481,,2015-08-19 21:49:42.568
1440019444076,1366428,view,279373,,2015-08-19 21:24:04.076
1440030851342,166243,view,303353,,2015-08-20 00:34:11.342
1440010107409,548452,view,235484,,2015-08-19 18:48:27.409
1440017551000,692802,view,334004,,2015-08-19 20:52:31.000
1440017392154,449769,view,447661,,2015-08-19 20:49:52.154
1440029184164,272949,view,251776,,2015-08-20 00:06:24.164
1440027395060,449769,view,447661,,2015-08-19 23:36:35.060
1440035828169,688840,view,80858,,2015-08-20 01:57:08.169
1440036357145,688840,transaction,80858,16042.0,2015-08-20 02:05:57.145
1440000080893,449769,view,447661,,2015-08-19 16:01:20.893
1439998825058,1259655,view,403230,,2015-08-19 15:40:25.058
1439997828816,587925,view,376564,,2015-08-19 15:23:48.816
1440029625330,82274,view,137259,,2015-08-20 00:13:45.330
1440013809425,1180490,view,212319,,2015-08-19 19:50:09.425
1440007672280,324972,view,223901,,2015-08-19 18:07:52.280
1440004968641,285914,view,73001,,2015-08-19 17:22:48.641
1440020808121,449769,view,447661,,2015-08-19 21:46:48.121
1440048175664,65338,view,444593,,2015-08-20 05:22:55.664
1440002350627,723000,view,292198,,2015-08-19 16:39:10.627
1440001477121,449769,view,447661,,2015-08-19 16:24:37.121
1440001579122,754558,view,297404,,2015-08-19 16:26:19.122
1439998183967,285914,view,73001,,2015-08-19 15:29:43.967
1439996358601,17752,view,266900,,2015-08-19 14:59:18.601
1440017213471,449769,view,447661,,2015-08-19 20:46:53.471
1440040645536,520956,view,276953,,2015-08-20 03:17:25.536
1440037826053,611975,view,448220,,2015-08-20 02:30:26.053
1440098208021,935702,view,235589,,2015-08-20 19:16:48.021
1440111452007,813951,view,345694,,2015-08-20 22:57:32.007
1440065399976,1395066,view,208591,,2015-08-20 10:09:59.976
1440081013194,571804,view,454771,,2015-08-20 14:30:13.194
1440095343156,752269,view,53286,,2015-08-20 18:29:03.156
1440084620669,1064400,view,55724,,2015-08-20 15:30:20.669
1440105485745,998359,view,46526,,2015-08-20 21:18:05.745
1440124984222,214702,view,427895,,2015-08-21 02:43:04.222
1440109631487,644637,view,438863,,2015-08-20 22:27:11.487
1440093429568,974068,view,322737,,2015-08-20 17:57:09.568
1440091483042,588051,view,200656,,2015-08-20 17:24:43.042
1440073240127,12013,view,353380,,2015-08-20 12:20:40.127
1440099958669,14941,view,152836,,2015-08-20 19:45:58.669
1440098767207,1152608,view,450514,,2015-08-20 19:26:07.207
1440108223688,227432,view,300413,,2015-08-20 22:03:43.688
1440107854865,227432,view,394052,,2015-08-20 21:57:34.865
1440120663914,1122000,view,444225,,2015-08-21 01:31:03.914
1440133485532,999335,view,286638,,2015-08-21 05:04:45.532
1440094455621,786188,view,65987,,2015-08-20 18:14:15.621
1440111969811,873255,view,142108,,2015-08-20 23:06:09.811
1440055931642,907086,view,361496,,2015-08-20 07:32:11.642
1440096976745,1310044,view,348455,,2015-08-20 18:56:16.745
1440125232287,214702,view,277139,,2015-08-21 02:47:12.287
1440124682750,214702,view,60957,,2015-08-21 02:38:02.750
1440094061482,776616,view,361155,,2015-08-20 18:07:41.482
1440086124734,484824,view,12489,,2015-08-20 15:55:24.734
1440133718965,258010,view,322920,,2015-08-21 05:08:38.965
1440109379242,87509,view,427256,,2015-08-20 22:22:59.242
1440108237178,227432,view,300413,,2015-08-20 22:03:57.178
1440101464497,115762,view,239235,,2015-08-20 20:11:04.497
1440102550401,139424,view,209994,,2015-08-20 20:29:10.401
1440114462616,1182645,view,6070,,2015-08-20 23:47:42.616
1440112186455,873255,view,142108,,2015-08-20 23:09:46.455
1440055913454,907086,view,361496,,2015-08-20 07:31:53.454
1440113251903,1020527,view,54502,,2015-08-20 23:27:31.903
1440108171269,227432,view,383087,,2015-08-20 22:02:51.269
1440108099603,227432,view,300413,,2015-08-20 22:01:39.603
1440108271688,227432,view,80727,,2015-08-20 22:04:31.688
1440076771465,1271972,view,431869,,2015-08-20 13:19:31.465
1440099856886,14941,view,152836,,2015-08-20 19:44:16.886
1440100103601,222623,view,121223,,2015-08-20 19:48:23.601
1440127763925,691591,view,127537,,2015-08-21 03:29:23.925
1440127147188,1152714,view,90231,,2015-08-21 03:19:07.188
1440108231829,227432,view,383087,,2015-08-20 22:03:51.829
1440107683783,227432,view,300413,,2015-08-20 21:54:43.783
1440095314637,752269,view,419150,,2015-08-20 18:28:34.637
1440124137752,349497,view,169213,,2015-08-21 02:28:57.752
1440133407756,1229097,view,87913,,2015-08-21 05:03:27.756
1440197315129,219332,view,29196,,2015-08-21 22:48:35.129
1440183825643,9905,view,247946,,2015-08-21 19:03:45.643
1440192549368,426170,view,435932,,2015-08-21 21:29:09.368
1440212681155,503332,view,253273,,2015-08-22 03:04:41.155
1440184570713,665732,view,50247,,2015-08-21 19:16:10.713
1440180352492,1115189,view,164178,,2015-08-21 18:05:52.492
1440178777939,699334,view,43776,,2015-08-21 17:39:37.939
1440195744013,853325,view,336393,,2015-08-21 22:22:24.013
1440136910528,1206328,view,187809,,2015-08-21 06:01:50.528
1440215287604,11142,view,464998,,2015-08-22 03:48:07.604
1440211670825,1038711,view,4816,,2015-08-22 02:47:50.825
1440203171565,1234154,view,66681,,2015-08-22 00:26:11.565
1440179769781,859425,view,305149,,2015-08-21 17:56:09.781
1440160719393,214702,view,277139,,2015-08-21 12:38:39.393
1440140902049,657142,view,390877,,2015-08-21 07:08:22.049
1440137823861,152242,view,348596,,2015-08-21 06:17:03.861
1440208306936,948776,view,458882,,2015-08-22 01:51:46.936
1440170894073,42812,view,153466,,2015-08-21 15:28:14.073
1440222287375,167129,view,315337,,2015-08-22 05:44:47.375
1440177818439,1183553,view,136168,,2015-08-21 17:23:38.439
1440198475732,719341,view,15543,,2015-08-21 23:07:55.732
1440179256692,1359946,view,132772,,2015-08-21 17:47:36.692
1440155651876,906803,view,256196,,2015-08-21 11:14:11.876
1440160330510,214702,view,44511,,2015-08-21 12:32:10.510
1440146826705,604009,view,126007,,2015-08-21 08:47:06.705
1440197133047,303684,view,204484,,2015-08-21 22:45:33.047
1440197953155,219332,view,27812,,2015-08-21 22:59:13.155
1440197217001,219332,view,54875,,2015-08-21 22:46:57.001
1440204236260,1143247,view,117203,,2015-08-22 00:43:56.260
1440189685589,592599,view,407675,,2015-08-21 20:41:25.589
1440216066166,1194287,view,191106,,2015-08-22 04:01:06.166
1440221246960,728566,view,202496,,2015-08-22 05:27:26.960
1440160424786,214702,view,277139,,2015-08-21 12:33:44.786
1440179758120,859425,view,305149,,2015-08-21 17:55:58.120
1440178080548,766279,view,432842,,2015-08-21 17:28:00.548
1440178024144,1183553,view,294363,,2015-08-21 17:27:04.144
1440196949847,303684,view,416399,,2015-08-21 22:42:29.847
1440215243286,503332,view,253273,,2015-08-22 03:47:23.286
1440216162659,1194287,view,157419,,2015-08-22 04:02:42.659
1440169974362,1157508,view,79378,,2015-08-21 15:12:54.362
1440189802507,98242,view,152194,,2015-08-21 20:43:22.507
1440188437419,340,view,21348,,2015-08-21 20:20:37.419
1440198094335,219332,view,29196,,2015-08-21 23:01:34.335
1440197260888,303684,view,118195,,2015-08-21 22:47:40.888
1440160257377,214702,view,344676,,2015-08-21 12:30:57.377
1440152753099,958267,view,444006,,2015-08-21 10:25:53.099
1440175461325,803313,view,296217,,2015-08-21 16:44:21.325
1440217643077,449058,view,312761,,2015-08-22 04:27:23.077
1440252378124,68460,view,449571,,2015-08-22 14:06:18.124
1440232241806,935702,view,229871,,2015-08-22 08:30:41.806
1440260705517,1260639,view,174616,,2015-08-22 16:25:05.517
1440261983808,1310192,view,260317,,2015-08-22 16:46:23.808
1440297923164,634455,addtocart,101050,,2015-08-23 02:45:23.164
1440289089324,1352424,view,215715,,2015-08-23 00:18:09.324
1440277468409,36442,view,227318,,2015-08-22 21:04:28.409
1440278508331,87332,view,337471,,2015-08-22 21:21:48.331
1440272498110,7986,view,349608,,2015-08-22 19:41:38.110
1440261495674,1339752,view,444369,,2015-08-22 16:38:15.674
1440297830422,634455,view,317624,,2015-08-23 02:43:50.422
1440297641644,634455,addtocart,34857,,2015-08-23 02:40:41.644
1440257055237,659112,view,20563,,2015-08-22 15:24:15.237
1440257055595,659112,view,20563,,2015-08-22 15:24:15.595
1440285117754,219332,view,146790,,2015-08-22 23:11:57.754
1440274961105,100921,view,218746,,2015-08-22 20:22:41.105
1440304178598,1263007,view,29442,,2015-08-23 04:29:38.598
1440280244062,219332,view,275469,,2015-08-22 21:50:44.062
1440291267730,633596,view,191063,,2015-08-23 00:54:27.730
1440302243637,705487,view,28135,,2015-08-23 03:57:23.637
1440284904217,1038376,view,175446,,2015-08-22 23:08:24.217
1440264371929,584315,view,202186,,2015-08-22 17:26:11.929
1440253892193,781115,view,172477,,2015-08-22 14:31:32.193
1440252975684,1110543,view,457942,,2015-08-22 14:16:15.684
1440297957726,634455,addtocart,38175,,2015-08-23 02:45:57.726
1440298025480,634455,addtocart,65273,,2015-08-23 02:47:05.480
1440288321322,501396,view,257062,,2015-08-23 00:05:21.322
1440293398390,803360,view,219425,,2015-08-23 01:29:58.390
1440226697822,147180,view,123462,,2015-08-22 06:58:17.822
1440274771075,1207503,view,81636,,2015-08-22 20:19:31.075
1440260763590,1260639,view,384319,,2015-08-22 16:26:03.590
1440259963284,935702,view,229871,,2015-08-22 16:12:43.284
1440225038325,94204,view,306054,,2015-08-22 06:30:38.325
1440267682189,935702,view,229871,,2015-08-22 18:21:22.189
1440266855399,425452,view,166313,,2015-08-22 18:07:35.399
1440272305867,226301,view,198996,,2015-08-22 19:38:25.867
1440290779229,228664,view,274168,,2015-08-23 00:46:19.229
1440284948440,1038376,view,175446,,2015-08-22 23:09:08.440
1440284016635,1263007,view,179086,,2015-08-22 22:53:36.635
1440304454539,256028,view,20377,,2015-08-23 04:34:14.539
1440297881609,634455,view,317624,,2015-08-23 02:44:41.609
1440297648024,634455,view,34857,,2015-08-23 02:40:48.024
1440279895364,328601,view,139256,,2015-08-22 21:44:55.364
1440269648036,1002622,view,196154,,2015-08-22 18:54:08.036
1440264742855,1179024,view,22213,,2015-08-22 17:32:22.855
1440297734497,383272,view,45346,,2015-08-23 02:42:14.497
1440302235527,705487,view,28135,,2015-08-23 03:57:15.527
1440297695991,634455,addtocart,76971,,2015-08-23 02:41:35.991
1440297799171,634455,view,67391,,2015-08-23 02:43:19.171
1440297882218,634455,addtocart,317624,,2015-08-23 02:44:42.218
1440302114438,705487,view,28135,,2015-08-23 03:55:14.438
1440300620459,1266408,view,197332,,2015-08-23 03:30:20.459
1440300893849,506449,view,171882,,2015-08-23 03:34:53.849
1440251256321,281072,view,135517,,2015-08-22 13:47:36.321
1440274725794,1207503,view,81636,,2015-08-22 20:18:45.794
1440270241772,1025672,view,223253,,2015-08-22 19:04:01.772
1440232295062,935702,view,229871,,2015-08-22 08:31:35.062
1440223833060,524449,view,71617,,2015-08-22 06:10:33.060
1440279499163,328601,view,139256,,2015-08-22 21:38:19.163
1440362379932,1133171,view,271537,,2015-08-23 20:39:39.932
1440372729853,1096589,view,12040,,2015-08-23 23:32:09.853
1440380790984,820323,view,74213,,2015-08-24 01:46:30.984
1440358209407,258010,view,322920,,2015-08-23 19:30:09.407
1440368037638,994884,view,354750,,2015-08-23 22:13:57.638
1440368624698,835809,view,362457,,2015-08-23 22:23:44.698
1440382345618,753313,view,360650,,2015-08-24 02:12:25.618
1440362793737,746280,view,318482,,2015-08-23 20:46:33.737
1440361541353,1133171,view,397509,,2015-08-23 20:25:41.353
1440357361804,363638,view,201690,,2015-08-23 19:16:01.804
1440379165124,527337,view,316561,,2015-08-24 01:19:25.124
1440368665564,1007585,view,216911,,2015-08-23 22:24:25.564
1440372525181,1096589,view,6656,,2015-08-23 23:28:45.181
1440349847110,295340,view,66587,,2015-08-23 17:10:47.110
1440350016282,297731,view,448747,,2015-08-23 17:13:36.282
1440361804061,1133171,view,290623,,2015-08-23 20:30:04.061
1440362216579,1133171,view,405200,,2015-08-23 20:36:56.579
1440361369635,359894,view,193753,,2015-08-23 20:22:49.635
1440345021130,304148,view,327633,,2015-08-23 15:50:21.130
1440343760153,304148,view,327633,,2015-08-23 15:29:20.153
1440361641695,1133171,view,111530,,2015-08-23 20:27:21.695
1440358086003,102203,view,187946,,2015-08-23 19:28:06.003
1440351221430,155193,view,337095,,2015-08-23 17:33:41.430
1440371375428,119256,view,452720,,2015-08-23 23:09:35.428
1440370882085,269446,view,139256,,2015-08-23 23:01:22.085
1440311190161,82253,view,389135,,2015-08-23 06:26:30.161
1440330872331,397761,view,390591,,2015-08-23 11:54:32.331
1440343535679,572379,view,62451,,2015-08-23 15:25:35.679
1440343268986,315569,view,403591,,2015-08-23 15:21:08.986
1440392498452,1276870,view,181673,,2015-08-24 05:01:38.452
1440365956826,155193,view,337095,,2015-08-23 21:39:16.826
1440348965970,1190949,view,118470,,2015-08-23 16:56:05.970
1440362321378,1133171,view,111530,,2015-08-23 20:38:41.378
1440363923079,533584,view,194729,,2015-08-23 21:05:23.079
1440364383915,326119,view,50467,,2015-08-23 21:13:03.915
1440368599470,835809,view,283993,,2015-08-23 22:23:19.470
